word1	attr1	word2	attr2	Comment	period	genre	combined		word1 freq	word2 freq	bigram freq	score trimmed	distance	url
barû	[seen]	bītu&&ilu	[house&&god]		Sel (3), NB (2), SB (1), MA (1), Ach (1)	omen (4), royal inscription (3), incantation-ritual (1)	Sel omen (3), NB royal inscription (2), SB omen (1), MA royal inscription (1), Ach incantation-ritual (1)		177	104	3	−10,998	3	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22bar%C3%BB%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22b%C4%ABtu%26%26ilu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
barû	[seen]	šamû	[heaven]	of heaven and earth who observes (people)	NB (1), NA (1), MA (1)	no info (2), royal inscription (1)	NB no info (1), NA no info (1), MA royal inscription (1)		177	754	8	−11,026	3,5	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22bar%C3%BB%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1am%C3%BB%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
barû	[seen]	šittu	[sleep]	FALSE, line division error	NB (2), NA (1)	no info (2), royal inscription (1)	NB royal inscription (1), NB no info (1), NA no info (1)		177	108	3	−11,053	3	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22bar%C3%BB%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1ittu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
barû	[seen]	ašarēdu	[pre-eminent one]		NA (5), MA (3)	no info (4), ritual (1), omen (1), literary (1), incantation-ritual (1)	MA no info (3), NA ritual (1), NA omen (1), NA no info (1), NA literary (1), NA incantation-ritual (1)		177	114	3	−11,131	4,333	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22bar%C3%BB%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22a%C5%A1ar%C4%93du%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
barû	[seen]	ṭupšarru	[scribe]		No info (2), Ach (1)	scientific (2), medical (1)	No info scientific (2), Ach medical (1)		177	820	8	−11,147	4,375	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22bar%C3%BB%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%E1%B9%ADup%C5%A1arru%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
barû	[seen]	pālihu	[reverent one]		Ach (3), Sel (1)	omen (4)	Ach omen (3), Sel omen (1)		177	118	3	−11,18	2,333	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22bar%C3%BB%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22p%C4%81lihu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
barû	[seen]	izbu	[misbirth]	FALSE, line division error	NB (3)	royal inscription (3)	NB royal inscription (3)		177	239	4	−11,368	4,25	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22bar%C3%BB%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22izbu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	pānu	[front]		NA (108), NB (5), Sel (2), MA (2), Hell (1)	royal inscription (49), administrative letter (42), scholarly letter (10), priestly letter (5), treaties (4), incantation-ritual (3), prophecy (1), literary (1), legal (1), hymn-prayer (1), astrological report (1)	NA royal inscription (43), NA administrative letter (42), NA scholarly letter (10), NA priestly letter (5), NB royal inscription (4), NA treaties (4), Sel incantation-ritual (2), MA royal inscription (2), NB literary (1), NA prophecy (1), NA incantation-ritual (1), NA hymn-prayer (1), NA astrological report (1), Hell legal (1)		179	3444	118	−5,468	2,11	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22p%C4%81nu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	palāku	[divide off]		NA (8)	royal inscription (8)	NA royal inscription (8)		179	21	8	−5,876	1	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22pal%C4%81ku%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	hamšu	[fifth]		NA (5)	royal inscription (5)	NA royal inscription (5)		179	10	5	−6,162	3	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22ham%C5%A1u%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	miṭirtu	[watercourse]		NA (8)	royal inscription (8)	NA royal inscription (8)		179	33	8	−6,528	3	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22mi%E1%B9%ADirtu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	šamāhu	[grow]		NA (8)	royal inscription (8)	NA royal inscription (8)		179	34	8	−6,571	4	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1am%C4%81hu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	pilku	[demarcated zone]		NA (8)	royal inscription (8)	NA royal inscription (8)		179	43	8	−6,91	2	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22pilku%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	waqû	[wait (for)]	I did not wait (dagalu) ... nor I did not wait (waqû)	NA (4)	royal inscription (4)	NA royal inscription (4)		179	15	4	−7,391	3,5	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22waq%C3%BB%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	wašābu	[sit (down)]		NA (18), Sel (1)	royal inscription (18), incantation-ritual (1)	NA royal inscription (18), Sel incantation-ritual (1)		179	428	19	−7,729	4,789	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22wa%C5%A1%C4%81bu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	zaqīpu	[stake]		NA (3)	royal inscription (3)	NA royal inscription (3)		179	11	3	−7,773	2	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22zaq%C4%ABpu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	bahūlātu	[men]		NA (6)	royal inscription (6)	NA royal inscription (6)		179	58	6	−8,172	5,333	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22bah%C5%ABl%C4%81tu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	pāṭu	[border]		NA (8)	royal inscription (8)	NA royal inscription (8)		179	122	8	−8,415	6	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22p%C4%81%E1%B9%ADu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	ridûtu	[inheritance]		NA (4)	royal inscription (4)	NA royal inscription (4)		179	33	4	−8,528	2,5	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22rid%C3%BBtu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	dagālu	[see]		NA (8)	administrative letter (6), literary (2)	NA administrative letter (6), NA literary (2)		179	179	8	−8,968	3	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22dag%C4%81lu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	place	[?]		NA (80), NB (2), MA (2)	royal inscription (58), administrative letter (9), treaties (7), scholarly letter (6), prophecy (2), priestly letter (1), astrological report (1)	NA royal inscription (54), NA administrative letter (9), NA treaties (7), NA scholarly letter (6), NB royal inscription (2), NA prophecy (2), MA royal inscription (2), NA priestly letter (1), NA astrological report (1)		179	19953	84	−8,983	2,167	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22place%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	bēlūtu	[rule]		NA (12)	royal inscription (10), treaties (2)	NA royal inscription (10), NA treaties (2)		179	430	12	−9,062	3,083	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22b%C4%93l%C5%ABtu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	šarru	[king]		NA (69)	administrative letter (36), scholarly letter (15), priestly letter (7), treaties (5), royal inscription (4), hymn-prayer (1), astrological report (1)	NA administrative letter (36), NA scholarly letter (15), NA priestly letter (7), NA treaties (5), NA royal inscription (4), NA hymn-prayer (1), NA astrological report (1)		179	15490	69	−9,186	2,928	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1arru%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	māru&&šipru	[son&&sending]		NA (10)	administrative letter (9), treaties (1)	NA administrative letter (9), NA treaties (1)		179	362	10	−9,34	2,8	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22m%C4%81ru%26%26%C5%A1ipru%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	kussû	[chair]		NA (12)	royal inscription (11), treaties (1)	NA royal inscription (11), NA treaties (1)		179	528	12	−9,358	5,417	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22kuss%C3%BB%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	bēlu	[lord]		NA (51), MA (2)	administrative letter (32), scholarly letter (10), priestly letter (5), treaties (3), royal inscription (3)	NA administrative letter (32), NA scholarly letter (10), NA priestly letter (5), NA treaties (3), MA royal inscription (2), NA royal inscription (1)		179	10517	53	−9,388	2,755	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22b%C4%93lu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	gerru	[way]		NA (6)	royal inscription (6)	NA royal inscription (6)		179	170	6	−9,723	3,667	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22gerru%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	rapšu	[wide]		NA (7)	royal inscription (7)	NA royal inscription (7)		179	270	7	−9,946	3,857	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22rap%C5%A1u%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	šarrūtu	[kingship]		NA (11)	royal inscription (6), treaties (2), scholarly letter (2), priestly letter (1)	NA royal inscription (6), NA treaties (2), NA scholarly letter (2), NA priestly letter (1)		179	674	11	−9,962	3,909	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22%C5%A1arr%C5%ABtu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	mehretu	[opposite side]		NA (4)	royal inscription (4)	NA royal inscription (4)		179	90	4	−9,976	6	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22mehretu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	mātu	[land]		NA (27)	royal inscription (27)	NA royal inscription (27)		179	5115	27	−10,295	3,222	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22m%C4%81tu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	nagû	[region]		NA (5)	royal inscription (5)	NA royal inscription (5)		179	181	5	−10,34	3,4	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22nag%C3%BB%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	muhhu	[skull]		NA (22)	administrative letter (7), treaties (6), priestly letter (4), scholarly letter (2), prophecy (1), legal transaction (1), astrological report (1)	NA administrative letter (7), NA treaties (6), NA priestly letter (4), NA scholarly letter (2), NA prophecy (1), NA legal transaction (1), NA astrological report (1)		179	3586	22	−10,373	3,682	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22muhhu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	pānātu	[front]		NA (3)	administrative letter (3)	NA administrative letter (3)		179	84	3	−10,706	4,333	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22p%C4%81n%C4%81tu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	mašennu	[(an administrator)]	as X to wait for	NA (3)	administrative letter (3)	NA administrative letter (3)		179	87	3	−10,757	3,667	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22ma%C5%A1ennu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
dagālu	[see]	maddattu	[payment]		NA (4), MA (1)	royal inscription (5)	NA royal inscription (4), MA royal inscription (1)		179	254	5	−10,829	3,4	https://korp.csc.fi/test-as/?mode=other_languages#?lang=fi&stats_reduce=word&cqp=%5Blemma%20%3D%20%22dag%C4%81lu%22%5D%20%5B%5D%7B1,5%7D%20%5Blemma%20%3D%20%22maddattu%22%5D&oracc_adsd,oracc_ario,oracc_blms,oracc_cams,oracc_caspo,oracc_ctij,oracc_dcclt,oracc_dccmt,oracc_ecut,oracc_etcsri,oracc_hbtin,oracc_obmc,oracc_riao,oracc_ribo,oracc_rimanum,oracc_rinap,oracc_saao,oracc_others&search_tab=1&search=cqp&within=paragraph
